"CN","GDP","FDINI","NFA","GDPg","GDPpcg","GCaFg","Ind1","ind2","Ser","ExGSgp","ADRold","ADRyoun","PPg","PPf","PPm","PP1519f","PP1519m","PP2024f","PP2024m","PP2529m","PP2529f","PP65above","PP65afnum","PP65af","PP1564m","PP1564f","Lab1524f","Lab1524m","Lab1524tot","Labf","Labtot","RFtoMlabpartcp"
"Tunisia",4.41e+10,1.33e+09,-1.9e+09,3.510608639,2.361701531,10.24558755,5.302897978,7.024479038,5.008896947,2.215792085,10.80298047,33.73137138,1.116147221,50.41228647,49.58771353,8.579070228,9.171795298,9.723568948,10.0042285,9.23557348,9.42676627,7.474334185,425932,7.940813966,68.9226074,69.44850818,20.22200012,41.95500183,31.25200081,26.67923334,3806365,35.11360758
"Uganda",2.02e+10,5.44e+08,-1.06e+09,5.637599803,2.076684434,9.033129685,7.866218659,4.522787103,7.040311964,-8.954253448,4.650217401,101.6507296,3.429002764,50.34506715,49.65493285,11.02849326,11.24703906,8.969487365,9.099946267,7.39599843,7.311937458,2.254094065,432868,2.535157634,48.05956626,48.88051544,52.31600189,58.36700058,55.34700012,47.44748734,12188774,86.64588517
"Ukraine",1.36e+11,6.451e+09,-1.477e+09,4.200000018,4.614794647,14.39999985,9.588465085,14.49999996,3.151999661,4.500000056,22.39212906,20.13380641,-0.397285236,53.84265176,46.15734824,5.432691787,6.666836672,7.154186509,8.751783517,8.91805903,7.361366138,15.7109152,4783746,19.36895913,72.82836705,67.87744791,35.33800125,45.81600189,40.70500183,48.14031152,21659434,76.86406113
"Uzbekistan",3.93e+10,1636448861,,8.500000001,5.480033191,9.199999999,8.087043947,11.69999997,10.41238344,7.945093858,6.797018106,43.90159806,2.822849683,50.26262058,49.73737942,10.91902572,11.58972388,10.63254481,10.95943933,9.139614527,9.064741447,4.510339578,735993,5.126652928,66.11084552,66.60180954,35.8769989,55.63000107,45.92499924,42.01577125,12978298,69.97277621
"Vanuatu",7.01e+08,63100000,-1.49e+08,1.629081596,-0.740736807,-5.170444562,12.6173097,86.49328859,2.813378216,0.413270142,6.823651619,66.03170423,2.359448324,49.23194109,50.76805891,9.70259584,9.178961407,10.208011,9.395682254,8.507126782,8.40467595,3.947607863,4574,3.931579852,56.73835125,59.00034382,50.99599838,62.36399841,56.56999969,43.64038076,102742,77.01584836
"Vietnam",1.16e+11,8e+09,-7.966e+09,6.423238217,5.332085165,10.4064712,-9.923181155,-21.83875887,-7.65118165,8.449995219,9.388254015,33.93705536,1.030588221,50.62526657,49.37473343,9.696095343,10.41256172,9.656552542,10.18598192,9.250523269,8.921834748,6.550311355,3644082,8.136029022,70.25064908,69.30389309,58.30099869,63.29700089,60.84600067,48.40204432,51939895,88.81496131
"WestBankandGaza",8913100000,1.8e+08,-2.01e+08,8.099088919,-0.151333036,-3.392129124,12.07778191,9.653710247,10.00783648,1.62545562,4.9717345,77.2693452,2.898628666,49.28418378,50.71581622,11.98616775,12.12334984,9.534042275,9.607548809,7.661632059,7.637272227,2.728120607,55527,2.956291018,54.80556832,54.94117154,8.267000198,42.13499832,25.52599907,17.98830813,897205,22.34248991
"YemenRep",3.09e+10,1.89e+08,-8.46e+08,7.70230704,4.819588364,-7.277287279,16.77759957,4.4,4.400000005,14.05128705,4.918669488,77.43194752,2.713033863,49.47052312,50.52947688,12.35999477,12.54820014,10.39382696,10.49124995,8.241256069,8.233428834,2.69736926,339191,2.904429655,54.64073603,55.04231186,10.02000046,49.11999893,29.89900017,12.66656931,5368786,14.60674188
"Zambia",2.03e+10,1729300000,1.65e+09,10.29820585,7.163546274,,7.380863184,1.549292117,15.38733999,17.24415307,5.050637767,92.31941609,2.883152266,50.43842485,49.56157515,10.91759785,11.14753793,9.258875939,9.410112851,7.914751928,7.811656317,2.558968632,201918,2.890431078,50.29697146,51.0290821,58.9090004,62.80099869,60.85699844,47.44857964,5641054,86.41614333
"Zimbabwe",10141859700,1.23e+08,-4.15e+08,12.58102697,10.37742644,61.11448165,14.88797816,1.969600134,13.09325934,83.96492464,5.499225903,74.91398354,1.976755984,51.30589765,48.69410235,11.4523276,12.01999939,10.77925136,10.94004995,9.313171633,9.524518494,3.048128194,245623,3.398630934,54.53326258,56.27777387,68.26999664,79.52700043,73.84200287,49.02529639,6805556,87.5113114
