"countryName","2016.GDP(currentUS$)","2016.Foreigndirectinvestmentnetinflows(BoPcurrentUS$)","2016.Netfinancialaccount(BoPcurrentUS$)","2016.GDPgrowth(annual%)","2016.GDPpercapitagrowth(annual%)","2016.Grosscapitalformation(annual%growth)","2016.Industry(includingconstruction)valueadded(annual%growth)","2016.Manufacturingvalueadded(annual%growth)","2016.Servicesvalueadded(annual%growth)","2016.Exportsofgoodsandservices(annual%growth)","2016.Agedependencyratioold(%ofworking-agepopulation)","2016.Agedependencyratioyoung(%ofworking-agepopulation)","2016.Populationgrowth(annual%)","2016.Populationfemale(%oftotal)","2016.Populationmale(%oftotal)","2016.Populationages15-19female(%offemalepopulation)","2016.Populationages15-19male(%ofmalepopulation)","2016.Populationages20-24female(%offemalepopulation)","2016.Populationages20-24male(%ofmalepopulation)","2016.Populationages25-29male(%ofmalepopulation)","2016.Populationages25-29female(%offemalepopulation)","2016.Populationages65andabove(%oftotal)","2016.Populationages65andabovefemale","2016.Populationages65andabovefemale(%oftotal)","2016.Populationages15-64male(%oftotal)","2016.Populationages15-64female(%oftotal)","2016.Laborforceparticipationrateforages15-24female(%)(modeledILOestimate)","2016.Laborforceparticipationrateforages15-24male(%)(modeledILOestimate)","2016.Laborforceparticipationrateforages15-24total(%)(modeledILOestimate)","2016.Laborforcefemale(%oftotallaborforce)","2016.Laborforcetotal","2016.Ratiooffemaletomalelaborforceparticipationrate(%)(modeledILOestimate)"
"Swaziland",3.72e+09,2.7e+07,5.88e+08,1.368694073,-0.449243065,13.18459005,0.541548963,-0.000825,3.212153719,-1.332969534,5.27894669,62.8813536,1.809667249,51.55796524,48.44203476,10.78004373,11.46038265,10.77657789,11.42042101,10.55863294,9.999075778,3.139234814,25427,3.671906815,58.65553684,60.22998697,31.30400085,44.20299911,37.74499893,41.29476863,454336,63.32556196
"SyrianArabRepublic",,,,,,,,,,,7.148624385,63.91704772,-1.638838749,49.43376595,50.56623405,11.47135613,12.01917124,8.151847678,8.88011549,7.342836903,6.811689821,4.178877209,419448,4.60382091,58.36389084,58.55221023,8.331999779,47.59600067,28.80500031,14.59380968,4786180,17.19429469
"Tajikistan",6.95e+09,2.41e+08,-3.06e+08,6.900001455,4.620026413,,,,,,5.506571243,57.23188805,2.155884123,49.75500149,50.24499851,9.650960925,9.983672357,9.593874933,9.753795733,9.416966895,9.502390088,3.383693852,155779,3.584360601,60.89126236,62.01087188,36.00600052,56.44200134,46.40299988,38.7161936,3351954,62.32048806
"Tanzania",4.74e+10,1.37e+09,-1.75e+09,6.968129493,3.718754214,-4.318857749,10.72496994,7.777212561,7.271711651,-11.73976922,6.004732837,87.0190418,3.092454074,50.56397538,49.43602462,10.36181377,10.68071107,8.88950701,8.840894468,7.337219035,7.610466958,3.110877325,953219,3.392297467,51.32934955,52.27404135,69.88400269,74.22699738,72.04599762,48.93043682,25423650,91.12669089
"TimorLeste",2.52e+09,5478700,-656279800,0.824533627,-1.376379481,16.473397,-1.14419514,,,15.24752475,6.661694769,82.9485842,2.207092325,49.21811634,50.78188366,12.3073794,12.46684144,9.053288363,9.112103475,6.510330569,6.544536157,3.51336162,23759,3.805007575,52.83840355,52.63847383,9.366999626,16.45700073,12.98600006,31.78739937,278494,47.76102417
"Togo",4.39e+09,2.55e+08,,5.398146189,2.771331182,25.66598649,5.687393442,2.102553709,3.28436789,5.222274757,5.086693946,75.55337597,2.523861304,50.16121358,49.83878642,10.22441145,10.35291678,8.805023369,8.909231052,8.0117449,7.922636588,2.8159278,115430,3.025333598,55.31424809,55.4028663,63.1230011,63.01900101,63.07099915,49.32617566,3437988,95.87245387
"Tunisia",4.21e+10,6.95e+08,-3.42e+09,1.108392968,-0.040607152,,-0.450990361,0.291917797,,,11.38201624,34.99851094,1.142910708,50.59859694,49.40140306,6.847000737,7.382869741,7.719479282,8.094664557,8.772305718,8.750141251,7.775635503,487617,8.451071113,68.16936236,68.45749412,22.13599968,46.62599945,34.60599899,26.50367916,4083135,34.44977937
"Uganda",2.41e+10,6.26e+08,-6.77e+08,4.656575598,1.268515388,8.55202382,4.550891173,0.591071272,5.93686448,2.929522919,4.355821056,96.27494679,3.290872381,50.26593372,49.73406628,11.10292043,11.3006499,9.181481147,9.289401674,7.484806133,7.44048414,2.171063343,517830,2.483083237,49.51200112,50.17012546,50.6969986,55.92599869,53.31700134,47.90105267,15233398,88.74852005
"Ukraine",9.33e+10,3.441e+09,-1.823e+09,2.307601934,2.720932078,40.76785142,3.330258726,3.581804433,1.390036911,-1.580581763,23.55884704,22.20083735,-0.33138051,53.77599883,46.22400117,4.159391965,5.0707523,5.235864364,6.374451952,8.551844622,7.063659662,16.16279982,4805687,19.85681655,71.16750727,66.40493712,31.18000031,39.90200043,35.64099884,47.44896198,20770349,74.70644368
"Uzbekistan",6.71e+10,66500000,,7.800000002,5.941723632,9.500000001,6.744382649,6.699999988,11.40137981,-2.775969675,6.396874931,41.33225112,1.738849262,50.16206583,49.83793417,8.453351417,8.877583119,9.74262726,10.27927386,10.07397066,9.801805576,4.330139208,790569,4.948613126,67.39928652,67.9817481,36.94599915,57.79100037,47.60300064,41.66602908,15030626,69.19225152
"Vanuatu",7.88e+08,,,4.000574486,1.770194047,,,,,,7.190735086,60.63156327,2.167915111,49.37815499,50.62184501,9.513110297,10.06180416,8.894481018,8.147044213,8.178457672,8.95739247,4.284731622,5899,4.41803162,58.69714503,60.49759963,50.81100082,60.89500046,55.88800049,43.79177272,121790,77.33385322
"Vietnam",2.05e+11,1.26e+10,-2.568e+09,6.210811668,5.090510776,9.710059371,7.572899733,11.90003886,6.983698317,13.86336288,9.891540523,32.967362,1.060392217,50.52412805,49.47587195,6.866200381,7.409856233,8.747442141,9.313885973,9.479339852,9.082514019,6.923993079,4100375,8.581745876,70.39851785,69.60798152,56.09500122,63.58399963,59.92900085,48.07249474,56888431,87.68806964
"WestBankandGaza",13425700000,2.96e+08,-1.02e+09,4.708435256,0.520119693,4.836781953,7.492169555,6.188320843,3.03231187,1.924639665,5.266681887,69.67821982,2.884692935,49.28525134,50.71474866,11.07957229,11.21142051,10.31963343,10.42071227,8.432067251,8.376819218,3.010475494,71851,3.20298368,57.06138556,57.26329681,11.66399956,52.72999954,32.60200119,20.92264962,1247906,26.9642936
"YemenRep",1.82e+10,-5.61e+08,,-34.33975436,-35.92984642,-39.58480774,-21.60413367,-6,-5.999999974,-78.45962932,5.087846421,70.81232616,2.451502043,49.47575622,50.52424378,10.94356064,11.12193384,10.56198148,10.69158847,9.143454414,9.088209295,2.892462439,427642,3.133483241,56.67442531,57.03011747,4.931000233,48.46900177,27.08300018,8.098427161,6256647,8.874156766
"Zambia",2.1e+10,6.63e+08,-9.7e+08,3.757177805,0.687854852,,5.580197717,1.91711167,2.807138973,,4.753810214,86.02585325,3.002815515,50.3808393,49.6191607,11.18687355,11.41225076,9.279224949,9.404465519,7.837129505,7.776977697,2.491780375,237647,2.843049371,52.09679825,52.73127,54.13499832,56.20700073,55.17200089,47.77763568,6818504,87.92928439
"Zimbabwe",1.66e+10,3.43e+08,-4.44e+08,0.615713754,-1.707497727,0.636137004,-0.819588476,-3.978395638,4.650210514,8.843862727,5.045338724,74.1499648,2.33606955,51.31826498,48.68173502,10.33528501,10.85649012,9.685363913,9.965488356,8.905896691,9.01368869,2.815552989,265709,3.205916253,54.95349056,56.61330853,67.89800262,79.17199707,73.49700165,49.16058694,7887416,87.95533099
